lane_key,lane,pickup_city,pickup_state,pickup_state_name,delivery_city,delivery_state,delivery_state_name
f2661026bca15b97dbe9e7e06522e881,"Toledo,OH -> Memphis,TN",Toledo,OH,Ohio,Memphis,TN,Tennessee
9031f99dd5c99c2e6577ee0cc4aa0640,"Hawkins,TX -> Canton,OH",Hawkins,TX,Texas,Canton,OH,Ohio
15a5b9dac308cb0815037821d80bb2af,"Oxnard,CA -> Irvine,CA",Oxnard,CA,California,Irvine,CA,California
826fb5ca542c23fb5ca3fd62d1b3d8d3,"La Porte,TX -> Shreveport,LA",La Porte,TX,Texas,Shreveport,LA,Louisiana
2e5a0f390de3343c625e36e5b2c2763d,"Xenia,OH -> Wood Dale,IL",Xenia,OH,Ohio,Wood Dale,IL,Illinois
645c95f22b3c621b3a2574c8847b8651,"Linden,NJ -> Frederick,MD",Linden,NJ,New Jersey,Frederick,MD,Maryland
81992d6540b124e9b8564920dd994603,"Shafter,CA -> Plant City,FL",Shafter,CA,California,Plant City,FL,Florida
e3722fa3aeeff7a4a7362abbc2d9cb79,"Johnstown,CO -> Greenville,SC",Johnstown,CO,Colorado,Greenville,SC,South Carolina
21c53d47827717494a06d5eb54363de2,"Fairfield,CA -> Union Gap,WA",Fairfield,CA,California,Union Gap,WA,Washington
c9183fdbe25e3b4bc152fd11ab8b8efd,"Granite City,IL -> Beloit,KS",Granite City,IL,Illinois,Beloit,KS,Kansas
0c6fd5544ff0a5bd198c0315c96b09c2,"Granite City,IL -> Saint Paul,MN",Granite City,IL,Illinois,Saint Paul,MN,Minnesota
0ce1af4d965114cfda35ad3dc8d20385,"Houston,TX -> Natchitoches,LA",Houston,TX,Texas,Natchitoches,LA,Louisiana
d1c633ac9719d0c2ef55c2d558e8be3f,"Rio Rico,AZ -> Los Angeles,CA",Rio Rico,AZ,Arizona,Los Angeles,CA,California
f753473744354e7831aaa5f620b77c39,"Shippensburg,PA -> Upper Marlboro,MD",Shippensburg,PA,Pennsylvania,Upper Marlboro,MD,Maryland
78883ef3dfb18a2bcfca2dc47bce7603,"Vineland,NJ -> Canby,OR",Vineland,NJ,New Jersey,Canby,OR,Oregon
691eb9937c5fff292537ed3fb23dddc0,"Baldwinsville,NY -> Santa Fe Springs,CA",Baldwinsville,NY,New York,Santa Fe Springs,CA,California
37a4943d42ef2ce3fd4a5d9b0df46ddc,"Baldwinsville,NY -> Goldsboro,NC",Baldwinsville,NY,New York,Goldsboro,NC,North Carolina
7d1218087dec1a1caf018c9e5134a17d,"Beaumont,CA -> Tolleson,AZ",Beaumont,CA,California,Tolleson,AZ,Arizona
ecdc89134e4db8cb618cda40861795d7,"Livermore,CA -> Gardena,CA",Livermore,CA,California,Gardena,CA,California
a443c55e59322d50a6dc7f1a5caa52d7,"La Pine,OR -> Methuen,MA",La Pine,OR,Oregon,Methuen,MA,Massachusetts
6877f798406704c0d07d21f0cfb034c7,"Williams,MN -> Elmer,NJ",Williams,MN,Minnesota,Elmer,NJ,New Jersey
ac97721f8e69a2f42ad6459033a29c29,"Joplin,MO -> Athens,TN",Joplin,MO,Missouri,Athens,TN,Tennessee
e668076406b0fc32dd43d94cabf35839,"La Porte,TX -> San Antonio,TX",La Porte,TX,Texas,San Antonio,TX,Texas
62e5b5ed1d6a8785b3e2ca1856ac1bf1,"Parma,OH -> Mount Vernon,OH",Parma,OH,Ohio,Mount Vernon,OH,Ohio
a040838993eb0c22267abb94a59e9904,"Williams,MN -> Coloma,WI",Williams,MN,Minnesota,Coloma,WI,Wisconsin
f8b908e7e4725e42b124036ba26f08d4,"Cartersville,GA -> Richland,MS",Cartersville,GA,Georgia,Richland,MS,Mississippi
3f91f32d9e7fb0e95f30f22a79b7b3c1,"Green Bay,WI -> Newark,NJ",Green Bay,WI,Wisconsin,Newark,NJ,New Jersey
7400a3212667c0c8c64ce142ce55df9d,"Fort Collins,CO -> Hayden,ID",Fort Collins,CO,Colorado,Hayden,ID,Idaho
e06b6141b7ed66447ba1a993e4d488c4,"Columbus,OH -> Peoria,IL",Columbus,OH,Ohio,Peoria,IL,Illinois
f53e4e5fc09a1009b654e3310d594f5d,"Williamsburg,VA -> Nottingham,MD",Williamsburg,VA,Virginia,Nottingham,MD,Maryland
8cc1f48bc4d97844da3d92d9ebd6837f,"Jacksonville,FL -> LaGrange,GA",Jacksonville,FL,Florida,LaGrange,GA,Georgia
b374ec757cf954f7f0979914a5a23e0a,"Charlotte,NC -> Memphis,TN",Charlotte,NC,North Carolina,Memphis,TN,Tennessee
104d9032ce7d0bafcc8f0ef031e47b6a,"Colonial Heights,VA -> Wilmington,NC",Colonial Heights,VA,Virginia,Wilmington,NC,North Carolina
533a09dace1ee53319a4612604d4e78f,"Davenport,IA -> Normal,IL",Davenport,IA,Iowa,Normal,IL,Illinois
7e63f09769934cb0b0cba7b6066dee9c,"St. Louis,MO -> Jacksonville,FL",St. Louis,MO,Missouri,Jacksonville,FL,Florida
d53db10a5a016828bd186c3239d6c1f2,"Salisbury,NC -> Memphis,TN",Salisbury,NC,North Carolina,Memphis,TN,Tennessee
f9ade55b42d96fd0c373fd3f6edf6eee,"Laredo,TX -> Muenster,TX",Laredo,TX,Texas,Muenster,TX,Texas
1505830a23f040ebc8719f0f6835e19e,"Wilkes-Barre,PA -> Port Orange,FL",Wilkes-Barre,PA,Pennsylvania,Port Orange,FL,Florida
0959512bdcf6d5fc2454f10fb390020e,"Williamsburg,VA -> Goldsboro,NC",Williamsburg,VA,Virginia,Goldsboro,NC,North Carolina
43e98f8616d8845cd0ceaf3ae8f7af9e,"St. Louis,MO -> Pueblo,CO",St. Louis,MO,Missouri,Pueblo,CO,Colorado
55d91e406ea27d4efa4ec861db92a7a9,"St. Louis,MO -> Alexandria,LA",St. Louis,MO,Missouri,Alexandria,LA,Louisiana
d2ed723451e90d8211b6c675ad6e1a5c,"Romeoville,IL -> York,PA",Romeoville,IL,Illinois,York,PA,Pennsylvania
75f040151b6d0b405a1732b94988178a,"Jacksonville,FL -> Hickory,NC",Jacksonville,FL,Florida,Hickory,NC,North Carolina
0801767c3983d02dd551bc3b83a54620,"Pandora,OH -> Tipton,IA",Pandora,OH,Ohio,Tipton,IA,Iowa
f57bb277f485af71e0b2c2222ec573e5,"Walla Walla,WA -> North Salt Lake,UT",Walla Walla,WA,Washington,North Salt Lake,UT,Utah
93d146d88b2eda73e75e863d18b5e2a0,"Baldwinsville,NY -> Manchester,CT",Baldwinsville,NY,New York,Manchester,CT,Connecticut
fe35482176a4266a3ed84d36d020ac7a,"Newark,NJ -> Springfield,VA",Newark,NJ,New Jersey,Springfield,VA,Virginia
4125a7d764c4b630d1b524135225f3cc,"Columbus,OH -> Hatfield,PA",Columbus,OH,Ohio,Hatfield,PA,Pennsylvania
524145dd191a73acf44ef130801a446c,"St. Louis,MO -> Decatur,AL",St. Louis,MO,Missouri,Decatur,AL,Alabama
1fc3875ec3592514c5a4033a4b7b8e8e,"Conover,NC -> McKinney,TX",Conover,NC,North Carolina,McKinney,TX,Texas
baac351ceb52887c0c75a6e5ef610d35,"Cartersville,GA -> Mobile,AL",Cartersville,GA,Georgia,Mobile,AL,Alabama
16326aac2b3a61c175f60424cd03dee1,"Conover,NC -> Denton,TX",Conover,NC,North Carolina,Denton,TX,Texas
f6a6069b1ae4e61e2c1abfcf50796a7f,"Williamsburg,VA -> Martinsburg,WV",Williamsburg,VA,Virginia,Martinsburg,WV,West Virginia
884856547252ab4036d6b53dd34da218,"Baltimore,MD -> Syracuse,NY",Baltimore,MD,Maryland,Syracuse,NY,New York
a189bd4a4e7abd99abc60dd213539a82,"Columbus,OH -> Bay City,MI",Columbus,OH,Ohio,Bay City,MI,Michigan
005f1524ddbe8d1ac51b87f452236904,"Colonial Heights,VA -> Clarksburg,WV",Colonial Heights,VA,Virginia,Clarksburg,WV,West Virginia
b0a1e71c07a18972d9972c85ed0d3de8,"Kent,WA -> Spokane,WA",Kent,WA,Washington,Spokane,WA,Washington
bee4eec578ed3347a0d123c5f9f93b02,"Jacksonville,FL -> Fort Lauderdale,FL",Jacksonville,FL,Florida,Fort Lauderdale,FL,Florida
385bed4c582ee7431992470021025fac,"Henderson,NV -> Tracy,CA",Henderson,NV,Nevada,Tracy,CA,California
e33ccd5769d37aecaebbdd0f3c88fa6b,"Colonial Heights,VA -> Morgantown,WV",Colonial Heights,VA,Virginia,Morgantown,WV,West Virginia
af2f0bf5369b6b3cdd2e216aeb639bbb,"Clifton,NJ -> Rochester,NY",Clifton,NJ,New Jersey,Rochester,NY,New York
0a1e13090e56300c0efe05d58ee3b2d7,"Stockton,CA -> Tracy,CA",Stockton,CA,California,Tracy,CA,California
0e3d438079eb8e4bcb83d87efa9b5646,"McDonough,GA -> College Park,GA",McDonough,GA,Georgia,College Park,GA,Georgia
808cdd5b19f7cd2790d7bc550d62fff4,"Bronx,NY -> Newark,NJ",Bronx,NY,New York,Newark,NJ,New Jersey
5a5711cfe22af4615f70ccdeda90dd92,"Naperville,IL -> Swedesboro,NJ",Naperville,IL,Illinois,Swedesboro,NJ,New Jersey
75b5b54b9805600748f90d2f13e0fb42,"Vineland,NJ -> Vernon,CA",Vineland,NJ,New Jersey,Vernon,CA,California
f166b6fd6a1572b3b3aee3f49e6a95ab,"Del Rio,TX -> Mount Holly,NC",Del Rio,TX,Texas,Mount Holly,NC,North Carolina
c9bdd479234c2fe59c0935da6d1f1951,"Jacksonville,FL -> Merrimack,NH",Jacksonville,FL,Florida,Merrimack,NH,New Hampshire
8f6cb0b70ee02689b3f27376a8a961e6,"Houston,TX -> Rock Springs,WY",Houston,TX,Texas,Rock Springs,WY,Wyoming
a1f67623dd382c202bcf2ed388175f21,"Baldwinsville,NY -> Pittsburgh,PA",Baldwinsville,NY,New York,Pittsburgh,PA,Pennsylvania
cefc1b6441d8f850ee7d674834e49f4d,"Lodi,CA -> Auburn,WA",Lodi,CA,California,Auburn,WA,Washington
8fcec1fa85da316caa99d9a21f4a9ee5,"La Porte,TX -> Natchitoches,LA",La Porte,TX,Texas,Natchitoches,LA,Louisiana
66bae21ec20f569941f00dd9cf23a16a,"Halls,TN -> Dallas,TX",Halls,TN,Tennessee,Dallas,TX,Texas
06b36939f8ad6b262f5af01e59828489,"Compton,CA -> Irvine,CA",Compton,CA,California,Irvine,CA,California
2967ccc35e8a45e71f4cad296ed2f3e2,"Jacksonville,FL -> Melbourne,FL",Jacksonville,FL,Florida,Melbourne,FL,Florida
6dd0f03ee7230b3c769cd25213e1afc0,"Lakewood,NY -> Laredo,TX",Lakewood,NY,New York,Laredo,TX,Texas
825f9042b0fbb064f518acec3e4062d5,"Williamsburg,VA -> Norcross,GA",Williamsburg,VA,Virginia,Norcross,GA,Georgia
03ebd4c5a7354b8e6d92cf771f23d1fc,"La Palma,CA -> Lakeland,FL",La Palma,CA,California,Lakeland,FL,Florida
f2e694d253b97701c8bc0ffb81f6c407,"Moxee,WA -> Methuen,MA",Moxee,WA,Washington,Methuen,MA,Massachusetts
007c5339bf23f2c6af84629c5a567b50,"Timberville,VA -> Memphis,TN",Timberville,VA,Virginia,Memphis,TN,Tennessee
a48bbafdaf225a5da6b955576d4835b3,"Braitwaite,LA -> Herculaneum,MO",Braitwaite,LA,Louisiana,Herculaneum,MO,Missouri
2a23bb0c3f7079ca2f483516307460af,"Granite City,IL -> La Vergne,TN",Granite City,IL,Illinois,La Vergne,TN,Tennessee
450fcb296f1949241443809cd00f1866,"Laredo,TX -> DeQuincy,LA",Laredo,TX,Texas,DeQuincy,LA,Louisiana
a46e82c244918430b5f2d9a8ef1efb4f,"Carthage,MO -> Pryor,OK",Carthage,MO,Missouri,Pryor,OK,Oklahoma
cab4c0c415ad7fd7157addb8ac6b98ae,"Lancaster,TX -> Denison,TX",Lancaster,TX,Texas,Denison,TX,Texas
70847be69ad0a3a45ee8ed279aef95e6,"Pleasant Prairie,WI -> Sapulpa,OK",Pleasant Prairie,WI,Wisconsin,Sapulpa,OK,Oklahoma
ec9f12dee4a4b547f01492a19451355a,"Fort Collins,CO -> Cartersville,GA",Fort Collins,CO,Colorado,Cartersville,GA,Georgia
c33308fd3e70e0630a47b26cc70f95c4,"Warren,OH -> Mount Holly,NC",Warren,OH,Ohio,Mount Holly,NC,North Carolina
e00bd25be1e2c9e919d59e4e5d7e09a2,"Jacksonville,FL -> West Palm Beach,FL",Jacksonville,FL,Florida,West Palm Beach,FL,Florida
2482fc1bdfdacb860c3f1466edb46532,"Atlanta,GA -> Roanoke,TX",Atlanta,GA,Georgia,Roanoke,TX,Texas
05508732322741441c821b9db1623c78,"Santa Ana,CA -> Fontana,CA",Santa Ana,CA,California,Fontana,CA,California
fbb9ea0b19e3b2a4fa3927620d17e9d9,"Topton,PA -> Cleveland,NC",Topton,PA,Pennsylvania,Cleveland,NC,North Carolina
54046b768b1421973ebb2ad74b0f7b08,"Fairfield,CA -> Rapid City,SD",Fairfield,CA,California,Rapid City,SD,South Dakota
19f2aa493cb92a9ff61f861c0ecd18cc,"Plant City,FL -> Methuen,MA",Plant City,FL,Florida,Methuen,MA,Massachusetts
fed852f13c9f021ecbeb1b918b5cc67e,"Carlisle,PA -> Sarasota,FL",Carlisle,PA,Pennsylvania,Sarasota,FL,Florida
adf0f9abf7520c41854f2516663c4dd1,"Newark,NJ -> Harrisburg,PA",Newark,NJ,New Jersey,Harrisburg,PA,Pennsylvania
2b804f018fd0d2178ddf42464e8c6b30,"Decatur,IN -> Memphis,TN",Decatur,IN,Indiana,Memphis,TN,Tennessee
a0123524dd06ae19270f02a426d36d77,"La Porte,TX -> Granite City,IL",La Porte,TX,Texas,Granite City,IL,Illinois
9035dfa9b018ae2605c3d4350f1d5920,"Aurora,CO -> Sioux Falls,SD",Aurora,CO,Colorado,Sioux Falls,SD,South Dakota
2ecfa5e1f3f6ebc3f5815709656f0132,"Romulus,MI -> Atlanta,GA",Romulus,MI,Michigan,Atlanta,GA,Georgia
08102f1b917fc33d27c526d4ecb30436,"Granite City,IL -> Portland,IN",Granite City,IL,Illinois,Portland,IN,Indiana
cdb06fac2d0cdacdab37e9dd99389170,"Long Branch,NJ -> York,PA",Long Branch,NJ,New Jersey,York,PA,Pennsylvania
f7470c9fbc8e1ff749527443b3da8f19,"Decatur,IN -> Canton,OH",Decatur,IN,Indiana,Canton,OH,Ohio
8a052d8816bca9bd3957cdc32ae7ce38,"Brownsville,TX -> Portland,OR",Brownsville,TX,Texas,Portland,OR,Oregon
c1fafd5361089da3fd849d1fa697ddc6,"Plant City,FL -> Stockton,CA",Plant City,FL,Florida,Stockton,CA,California
d622e8bae510897e1796ea1ba1dd62a0,"Colonial Heights,VA -> Fort Pierce,FL",Colonial Heights,VA,Virginia,Fort Pierce,FL,Florida
13a9575607cce9c1941be8a9b0a00bf3,"Granite City,IL -> Bay City,MI",Granite City,IL,Illinois,Bay City,MI,Michigan
d2fb299a2ffd2d75293ebe98b5e0c808,"Newark,NJ -> Linwood,NC",Newark,NJ,New Jersey,Linwood,NC,North Carolina
ed67e0f8f16a507792c7486b3925019b,"Aurora,CO -> Scottsbluff,NE",Aurora,CO,Colorado,Scottsbluff,NE,Nebraska
1096d61776ed20ac8d63ea7cf483eaee,"Granite City,IL -> Hannibal,MO",Granite City,IL,Illinois,Hannibal,MO,Missouri
72bd1a7f6674466888b46924446d389c,"Somerset,WI -> Clinton,IA",Somerset,WI,Wisconsin,Clinton,IA,Iowa
a603d8f333e7e8c1f99d9a2b6363c02f,"Carlisle,PA -> Hatfield,PA",Carlisle,PA,Pennsylvania,Hatfield,PA,Pennsylvania
4ebe20c9106e9122b6b6a89681cd094e,"Granite City,IL -> Dixon,IL",Granite City,IL,Illinois,Dixon,IL,Illinois
0c2bad758a72d7d2837b3e496aefac68,"Aurora,CO -> Oklahoma City,OK",Aurora,CO,Colorado,Oklahoma City,OK,Oklahoma
9f1a5892ae83cb37c407bf852fbcf341,"Fort Collins,CO -> Adelanto,CA",Fort Collins,CO,Colorado,Adelanto,CA,California
47040d4b2ab40fc4304593f3c7303318,"Granite City,IL -> Lawrence,KS",Granite City,IL,Illinois,Lawrence,KS,Kansas
a8eb810a7cd67d8c21266b0d72d9eefa,"Granite City,IL -> Dubuque,IA",Granite City,IL,Illinois,Dubuque,IA,Iowa
6ee3e17fd1d541323b9d09b1deb38518,"Aurora,CO -> Logan,UT",Aurora,CO,Colorado,Logan,UT,Utah
dfa6b3bcfd116456423d664bdd08b235,"Houston,TX -> Summit,MS",Houston,TX,Texas,Summit,MS,Mississippi
7024bc97bdcbf005e92db69424cb91b0,"Kenilworth,NJ -> Mount Clemens,MI",Kenilworth,NJ,New Jersey,Mount Clemens,MI,Michigan
2909e56d472119864eb0dec6e1bb6db1,"Austin,TX -> Wayzata,MN",Austin,TX,Texas,Wayzata,MN,Minnesota
78542f71eaa3d697e4cc0929e4a67a2e,"St. Louis,MO -> Yazoo City,MS",St. Louis,MO,Missouri,Yazoo City,MS,Mississippi
9263f8d866474aa038af53fd640b34e3,"Granite City,IL -> Jackson,MS",Granite City,IL,Illinois,Jackson,MS,Mississippi
0e9e7d6a42864237108e094a69bed267,"Tampa,FL -> Compton,CA",Tampa,FL,Florida,Compton,CA,California
6da7116a3e72614152d3af726414701a,"Kent,WA -> Waukegan,IL",Kent,WA,Washington,Waukegan,IL,Illinois
25a450bc2344b3619d67b3833aba0d6a,"Jackson,WY -> Fort Collins,CO",Jackson,WY,Wyoming,Fort Collins,CO,Colorado
f362c03b64d8f9fd1d0fbb90b7d3a6c8,"Carlisle,PA -> Shirley,NY",Carlisle,PA,Pennsylvania,Shirley,NY,New York
9e86f2e2f71cf146961bfc029d21a172,"Columbus,OH -> Hagerstown,MD",Columbus,OH,Ohio,Hagerstown,MD,Maryland
d6385b914e2eccf51d9a585aa6c3df07,"Modesto,CA -> Tracy,CA",Modesto,CA,California,Tracy,CA,California
844bf097c7270135cfa7d8bea91830d3,"Williamsburg,VA -> Wilmington,NC",Williamsburg,VA,Virginia,Wilmington,NC,North Carolina
af88f9a04899809409d258a1a94081b4,"Chester,VA -> Gastonia,NC",Chester,VA,Virginia,Gastonia,NC,North Carolina
581fcd0d41630556d1c781d29a4394ff,"Prescott,WA -> Denver,CO",Prescott,WA,Washington,Denver,CO,Colorado
87c62af16cafee60f1f34d920a925099,"Lebanon,KY -> Mount Holly,NC",Lebanon,KY,Kentucky,Mount Holly,NC,North Carolina
7d1eff48fa9fc51e1018475e9ee57f14,"North Richland Hills,TX -> Laceys Spring,AL",North Richland Hills,TX,Texas,Laceys Spring,AL,Alabama
dfc6cef0db7f510f05a71e685203b124,"Medley,FL -> Montgomery,AL",Medley,FL,Florida,Montgomery,AL,Alabama
12901a10b381d42faa205bba8232731b,"Batavia,IL -> Reno,NV",Batavia,IL,Illinois,Reno,NV,Nevada
28f9b895ebfd46ed9ba3b50dd0973510,"Granite City,IL -> Eau Claire,WI",Granite City,IL,Illinois,Eau Claire,WI,Wisconsin
0b207ff9c3b514a2f6500a199400b64e,"Carlisle,PA -> Hooksett,NH",Carlisle,PA,Pennsylvania,Hooksett,NH,New Hampshire
43843a5d21ca29d9b9adc9284216c1bf,"Fort Collins,CO -> Lubbock,TX",Fort Collins,CO,Colorado,Lubbock,TX,Texas
99a702e002e22aaccafb33e6e982d3d3,"Granite City,IL -> Decatur,AL",Granite City,IL,Illinois,Decatur,AL,Alabama
8b37b762b5675db2dae1d02c169af79a,"Jacksonville,FL -> Savannah,GA",Jacksonville,FL,Florida,Savannah,GA,Georgia
4ef2a5193777f79fd45755519fcb9d31,"Vernon,CA -> South Plainfield,NJ",Vernon,CA,California,South Plainfield,NJ,New Jersey
cc88153863071762c8f6e8a3f37b9762,"Los Angeles,CA -> La Vergne,TN",Los Angeles,CA,California,La Vergne,TN,Tennessee
880ac941363b9295dfc023e2802cb504,"Green Bay,WI -> Wilkes-Barre,PA",Green Bay,WI,Wisconsin,Wilkes-Barre,PA,Pennsylvania
0ae5b2db9b692667500d10c4b17da244,"Cherry Hill,NJ -> Hebron,KY",Cherry Hill,NJ,New Jersey,Hebron,KY,Kentucky
5189466551a50aa1f9d062987037ab61,"Brooks,OR -> Coos Bay,OR",Brooks,OR,Oregon,Coos Bay,OR,Oregon
fd425cb3ee5d32d71dd5c76de322ea6d,"Cartersville,GA -> South Burlington,VT",Cartersville,GA,Georgia,South Burlington,VT,Vermont
e8fee62aec9f01a60e24d73d84654a0e,"Williamsburg,VA -> Winston-Salem,NC",Williamsburg,VA,Virginia,Winston-Salem,NC,North Carolina
6399511a025b263ed48f23a11b3f1830,"Cartersville,GA -> Tullahoma,TN",Cartersville,GA,Georgia,Tullahoma,TN,Tennessee
916c772887f81c06540e102709410572,"Aurora,CO -> Vernal,UT",Aurora,CO,Colorado,Vernal,UT,Utah
c866f08c568b485d6ed7787502c9515f,"Port Wentworth,GA -> Katy,TX",Port Wentworth,GA,Georgia,Katy,TX,Texas
8af2590f25e250f1c7115286b95fbd2f,"Wills Point,TX -> Northlake,IL",Wills Point,TX,Texas,Northlake,IL,Illinois
94d474e230e1577cb942fb9dfbd9249d,"Jacksonville,FL -> Cartersville,GA",Jacksonville,FL,Florida,Cartersville,GA,Georgia
11764821ee79dcd13a678c490a4f4f60,"Troy,AL -> Laceys Spring,AL",Troy,AL,Alabama,Laceys Spring,AL,Alabama
294df236d6d89cebaaa288c7fac6cba6,"Fort Collins,CO -> Pittsburgh,PA",Fort Collins,CO,Colorado,Pittsburgh,PA,Pennsylvania
d910e1cd7d6b2e15913c6edd30aa1152,"Fort Collins,CO -> Trinity,TX",Fort Collins,CO,Colorado,Trinity,TX,Texas
243b6084822ba00321302b76dbbdaa36,"Plant City,FL -> Des Moines,IA",Plant City,FL,Florida,Des Moines,IA,Iowa
678c3d703ee36188c3001ca93967415c,"Fort Collins,CO -> Yankton,SD",Fort Collins,CO,Colorado,Yankton,SD,South Dakota
dda3b9338044e65c902d670f003defc1,"Sioux City,IA -> Pittston,PA",Sioux City,IA,Iowa,Pittston,PA,Pennsylvania
37f708963b9f9c8720b16947855c6324,"Laredo,TX -> Indianapolis,IN",Laredo,TX,Texas,Indianapolis,IN,Indiana
ac6ab07407e18f895e168038a7f87a80,"Granite City,IL -> Ironwood,MI",Granite City,IL,Illinois,Ironwood,MI,Michigan
42bbbd6ef824bec458f5c881ba5a36b3,"Grapevine,TX -> Houston,TX",Grapevine,TX,Texas,Houston,TX,Texas
adea71af6920c4bbcd506374642181d6,"Granite City,IL -> Sparta,WI",Granite City,IL,Illinois,Sparta,WI,Wisconsin
df6e448aca4f6da2dd4b56411d5d70ee,"Vernon,CA -> Tracy,CA",Vernon,CA,California,Tracy,CA,California
17c626d34faae1a9766a80adf95d2542,"Cartersville,GA -> Valdosta,GA",Cartersville,GA,Georgia,Valdosta,GA,Georgia
bb7d532c7e8462824790995f9d6e93bd,"Colonial Heights,VA -> Linwood,NC",Colonial Heights,VA,Virginia,Linwood,NC,North Carolina
41af8ceb88c57fa41804ed49e9015fe0,"Williamsburg,VA -> Romney,WV",Williamsburg,VA,Virginia,Romney,WV,West Virginia
0a1cbd083472cc1fc2bd4c2a45802c18,"Plant City,FL -> Portland,OR",Plant City,FL,Florida,Portland,OR,Oregon
5881471147e38837c718d97924c488cd,"Baldwinsville,NY -> Gladstone,MI",Baldwinsville,NY,New York,Gladstone,MI,Michigan
71f90c163cabcbeda70986e58e89a428,"Granite City,IL -> Indian River,MI",Granite City,IL,Illinois,Indian River,MI,Michigan
e36f4782c87df335854c8656e45d6eeb,"Commerce,CA -> Fremont,CA",Commerce,CA,California,Fremont,CA,California
c0ef09b3b29c1e88fe7e921d79093c07,"Philadelphia,PA -> Newark,NJ",Philadelphia,PA,Pennsylvania,Newark,NJ,New Jersey
273855fa6d8a3e3921fa81aeba514b4a,"Delano,CA -> Methuen,MA",Delano,CA,California,Methuen,MA,Massachusetts
aebbdf76c046b86e2bad05946e585086,"Portland,OR -> Tempe,AZ",Portland,OR,Oregon,Tempe,AZ,Arizona
02119610c36b6eb4e9c517758de04d2b,"St. Louis,MO -> Portland,OR",St. Louis,MO,Missouri,Portland,OR,Oregon
b1e1d36818e92518a25679228ff3a672,"Newark,NJ -> Orlando,FL",Newark,NJ,New Jersey,Orlando,FL,Florida
4d3b457cfa0555c345dde5a95eb4264e,"Columbus,OH -> Cartersville,GA",Columbus,OH,Ohio,Cartersville,GA,Georgia
b49ed28279ea285dc52585d0278c46eb,"Bridgewater,NJ -> Gonzales,TX",Bridgewater,NJ,New Jersey,Gonzales,TX,Texas
ca4e64931d0867399814c862f4c22327,"Romeoville,IL -> Commerce,GA",Romeoville,IL,Illinois,Commerce,GA,Georgia
dd0c2608f74da2c959fd45f934611f7c,"Newark,NJ -> Williamsburg,VA",Newark,NJ,New Jersey,Williamsburg,VA,Virginia
4298b6534c4e1a508a86d58db0ac3958,"Del Rio,TX -> Canton,OH",Del Rio,TX,Texas,Canton,OH,Ohio
a1c212fc9dd141ff2594b0ffd04a4f79,"Sioux City,IA -> Kissimmee,FL",Sioux City,IA,Iowa,Kissimmee,FL,Florida
c500fd6db476de331bdc10b5d12307d4,"Baldwinsville,NY -> Williamsburg,VA",Baldwinsville,NY,New York,Williamsburg,VA,Virginia
6d06cb8067d158a3b98539ce6cbe24fb,"Rochester,NY -> Newark,NJ",Rochester,NY,New York,Newark,NJ,New Jersey
4f28f0ffe55e553368279efa8e9c9308,"Wilkes-Barre,PA -> Lexington,SC",Wilkes-Barre,PA,Pennsylvania,Lexington,SC,South Carolina
dfb6b6f3571522cdd88f1a752e908dfe,"Carlisle,PA -> Carlstadt,NJ",Carlisle,PA,Pennsylvania,Carlstadt,NJ,New Jersey
fc77be2726cbe6ebbe8c045b035d0448,"El Monte,CA -> Tempe,AZ",El Monte,CA,California,Tempe,AZ,Arizona
ef1466f0d62492d599ea1a39cf638377,"Bellevue,WA -> Portland,OR",Bellevue,WA,Washington,Portland,OR,Oregon
b981a9b1cab80b87ad2853f47a3d790e,"Jacksonville,FL -> Muscle Shoals,AL",Jacksonville,FL,Florida,Muscle Shoals,AL,Alabama
31512953c523f01595881ae0e29657ea,"Colonial Heights,VA -> Winston-Salem,NC",Colonial Heights,VA,Virginia,Winston-Salem,NC,North Carolina
ec306a5fe65089a6a72f97aba6d076f9,"Pittsburgh,PA -> Jurupa Valley,CA",Pittsburgh,PA,Pennsylvania,Jurupa Valley,CA,California
6c95ba207fcafb2a97edbe7192b3b30c,"St. Louis,MO -> Piedmont,SC",St. Louis,MO,Missouri,Piedmont,SC,South Carolina
2977be6aedd5578b36fcc44ad23f06a7,"St. Louis,MO -> Loxley,AL",St. Louis,MO,Missouri,Loxley,AL,Alabama
0e0c0a654bfade4f54b8ebafa4a7bf18,"Granite City,IL -> Port Huron,MI",Granite City,IL,Illinois,Port Huron,MI,Michigan
94a435852a407a29d4ae033c92a8141d,"Greenfield,IN -> York,PA",Greenfield,IN,Indiana,York,PA,Pennsylvania
28b5de27b428eba7015a7747cb8d0ec5,"Newark,NJ -> Fairmont,WV",Newark,NJ,New Jersey,Fairmont,WV,West Virginia
10fc8395c72878031af57dfa98aff1e2,"Lewistown,PA -> Newark,NJ",Lewistown,PA,Pennsylvania,Newark,NJ,New Jersey
9e9d32dcbbf03e3ee4ac5cdc50973dd6,"Cartersville,GA -> Atlanta,GA",Cartersville,GA,Georgia,Atlanta,GA,Georgia
92c965fa88fb2f99906c3bbcf93dbc65,"St. Louis,MO -> Romulus,MI",St. Louis,MO,Missouri,Romulus,MI,Michigan
935cbef4184cd87d51b602f29c4cf44d,"Carson,CA -> Sumner,WA",Carson,CA,California,Sumner,WA,Washington
2ac4c4a3bdf7ebea109a29a1ef44e4bd,"Arrey,NM -> Fort Worth,TX",Arrey,NM,New Mexico,Fort Worth,TX,Texas
